4,0,0,0,0,0,0,0,0,0,0,-75,-74,0,-44,0,-44,0,0,0,0,0,0,0,-78,-72,0,0,0,0,0,0,0,-78,0,0,0,-39,0,-38,0,0,0,0,0,0,0,0,0,0,0,-68,-64,0,0,0,0,0,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-78,0,0,0,0,0,0,0,0,-75,0,0,0,0,-79,-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,0,0,0,0,-68,0,0,0,0,0,0,0,0,0,0,-88,-88,0,0,0,0,0,0,-65,0,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92,0,0,-93,0,0,-69,0,0,0,0,0,-85,0,0,0,0,-83,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,-79,-77,0,-42,0,-42,0,0,0,0,0,0,0,-81,-67,0,0,0,0,0,0,0,-82,0,0,0,-39,0,-38,0,0,0,0,0,0,0,0,0,0,0,-67,-67,0,0,0,0,0,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,0,0,0,0,0,0,0,0,-68,-85,0,0,0,-79,-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-88,0,-74,-73,0,0,0,0,0,-72,-68,0,0,0,0,0,0,0,0,0,0,-88,-88,0,0,0,0,0,0,-65,0,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-66,0,0,0,0,0,-85,0,0,0,0,-88,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,-79,-77,0,-42,0,-42,0,0,0,0,0,0,0,-81,-67,0,0,0,0,0,0,0,-82,0,0,0,-39,0,-38,0,0,0,0,0,0,0,0,0,0,0,-67,-67,0,0,0,0,0,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,0,0,0,0,0,0,0,0,-68,-85,0,0,0,-79,-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-88,0,-74,-73,0,0,0,0,0,-72,-68,0,0,0,0,0,0,0,0,0,0,-88,-88,0,0,0,0,0,0,-65,0,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-66,0,0,0,0,0,-85,0,0,0,0,-88,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,-70,-70,0,-41,0,-42,0,0,0,0,0,0,0,-80,-69,0,0,0,0,0,0,0,-81,0,0,0,-47,0,-46,0,0,0,0,0,0,0,0,0,0,0,-69,-69,0,0,0,0,0,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,0,0,0,0,0,0,-88,0,-67,-85,0,-88,0,-77,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-88,0,-74,-73,0,0,0,0,0,-72,-66,0,0,0,0,0,0,0,0,0,0,-87,-86,0,0,0,0,0,0,0,0,-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-69,0,0,0,0,0,-85,0,0,0,0,-88,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,-73,-74,0,-42,0,-41,0,0,0,0,0,0,0,-80,-69,0,0,0,0,0,0,0,-80,0,0,0,-53,0,-54,0,0,0,0,0,0,0,0,0,0,0,-67,-58,0,0,0,0,0,-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,0,0,0,0,0,0,0,0,-75,0,0,0,0,-74,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-72,-75,0,0,0,0,0,0,-68,0,0,0,0,0,0,0,0,0,0,-84,-85,0,0,0,0,0,0,-65,0,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84,-75,0,0,0,-72,0,0,0,0,0,-90,0,0,-79,0,-79,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,-73,-74,0,-42,0,-41,0,0,0,0,0,0,0,-80,-69,0,0,0,0,0,0,0,-80,0,0,0,-53,0,-54,0,0,0,0,0,0,0,0,0,0,0,-67,-58,0,0,0,0,0,-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,0,0,0,0,0,0,0,0,-75,0,0,0,0,-74,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-72,-75,0,0,0,0,0,0,-68,0,0,0,0,0,0,0,0,0,0,-84,-85,0,0,0,0,0,0,-65,0,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84,-75,0,0,0,-72,0,0,0,0,0,-90,0,0,-79,0,-79,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,-73,-74,0,-41,0,-42,0,0,0,0,0,0,0,-79,-69,0,0,0,0,0,0,0,-80,0,0,0,-53,0,-54,0,0,0,0,0,0,0,0,0,0,0,-65,-59,0,0,0,0,0,-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75,0,0,0,0,0,0,0,0,-66,0,0,0,0,-74,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-72,-75,0,0,0,0,0,0,-68,0,0,0,0,0,0,0,0,0,0,-84,-85,0,0,0,0,0,0,-64,0,-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92,-84,-75,-93,0,0,-73,0,0,0,0,0,-86,0,0,-80,0,-79,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,-78,-78,0,-40,0,-40,0,0,0,0,0,0,0,-79,-70,0,0,0,0,0,0,0,-78,0,0,0,-47,0,-46,0,0,0,0,0,0,0,0,0,0,0,-63,-60,0,0,0,0,0,-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-78,0,0,0,0,0,0,0,0,-67,0,0,0,0,-74,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-72,-75,0,0,0,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,-84,-84,0,0,0,0,0,0,-60,0,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92,-80,-75,-93,0,0,-69,0,0,0,0,0,-86,0,0,0,0,-79,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,-69,-70,0,-43,0,-42,0,0,0,0,0,0,0,-76,-67,0,0,0,0,0,0,0,-76,0,0,0,0,0,-36,0,0,0,0,0,0,0,0,0,0,0,-68,-56,0,0,0,0,0,-57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-77,0,0,0,0,0,0,0,0,-69,0,0,0,0,-79,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-94,0,0,0,0,0,0,0,0,-73,-73,0,0,0,0,0,0,0,0,0,0,-87,-87,0,0,0,0,0,0,-65,0,-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,0,0,0,0,-83,0,0,-78,0,-77,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,-69,-70,0,-43,0,-42,0,0,0,0,0,0,0,-76,-67,0,0,0,0,0,0,0,-76,0,0,0,0,0,-36,0,0,0,0,0,0,0,0,0,0,0,-68,-56,0,0,0,0,0,-57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-77,0,0,0,0,0,0,0,0,-69,0,0,0,0,-79,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-94,0,0,0,0,0,0,0,0,-73,-73,0,0,0,0,0,0,0,0,0,0,-87,-87,0,0,0,0,0,0,-65,0,-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,0,0,0,0,-83,0,0,-78,0,-77,0,0,0,0,0,0,0,0,0,0,0
